crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2021-01-01T00:00:00.000,19:50,MANHATTAN,10032.0,40.83016,-73.94167,"(40.83016, -73.94167)",SAINT NICHOLAS AVENUE           ,WEST 154 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381107,Sedan,Taxi,,,
2021-01-02T00:00:00.000,15:50,,,40.82664,-73.94306,"(40.82664, -73.94306)",SAINT NICHOLAS AVENUE           ,,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,4381108,Sedan,Bike,,,
2021-01-01T00:00:00.000,17:00,,,40.826427,-73.950455,"(40.826427, -73.950455)",WEST 145 STREET                 ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381110,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,17:19,MANHATTAN,10031.0,40.82326,-73.95277,"(40.82326, -73.95277)",BROADWAY                        ,WEST 140 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4381111,Taxi,Taxi,Station Wagon/Sport Utility Vehicle,,
2021-01-01T00:00:00.000,0:30,MANHATTAN,10016.0,40.741524,-73.97983,"(40.741524, -73.97983)",,,244       EAST 28 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381112,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,21:30,,,40.740467,-73.97295,"(40.740467, -73.97295)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4381114,Sedan,Sedan,,,
2021-01-01T00:00:00.000,2:40,,,40.74453,-73.98888,"(40.74453, -73.98888)",WEST 27 STREET                  ,,,1,0,0,0,0,0,1,0,Steering Failure,Unspecified,,,,4381115,Sedan,Pick-up Truck,,,
2021-01-01T00:00:00.000,4:51,BROOKLYN,11212.0,40.66009,-73.90055,"(40.66009, -73.90055)",,,582       JUNIUS STREET                 ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4381116,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-02T00:00:00.000,0:40,BROOKLYN,11212.0,40.664654,-73.916275,"(40.664654, -73.916275)",BLAKE AVENUE                    ,SARATOGA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4381117,Sedan,,,,
2021-01-03T00:00:00.000,0:45,,,40.68324,-73.9439,"(40.68324, -73.9439)",TOMPKINS AVENUE                 ,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4381118,Sedan,Sedan,E-Scooter,,
2021-01-01T00:00:00.000,6:09,,,40.85406,-73.91936,"(40.85406, -73.91936)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381120,Sedan,,,,
2021-01-02T00:00:00.000,16:00,,,40.734882,-73.97484,"(40.734882, -73.97484)",FDR DRIVE                       ,,,4,0,0,0,0,0,4,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,4381121,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2021-01-01T00:00:00.000,4:25,BRONX,10457.0,40.84681,-73.9083,"(40.84681, -73.9083)",EASTBURN AVENUE                 ,EAST 175 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4381123,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,9:28,QUEENS,11105.0,40.771942,-73.89653,"(40.771942, -73.89653)",,,20-16     49 STREET                     ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4381125,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,15:33,,,40.65766,-73.95323,"(40.65766, -73.95323)",ROGERS AVENUE                   ,,,1,0,0,0,0,0,1,0,Unsafe Speed,Traffic Control Disregarded,Unspecified,,,4381137,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2021-01-01T00:00:00.000,16:25,MANHATTAN,10018.0,40.759514,-73.99926,"(40.759514, -73.99926)",11 AVENUE                       ,WEST 40 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4381139,Sedan,,,,
2021-01-01T00:00:00.000,17:30,BROOKLYN,11225.0,40.66807,-73.950676,"(40.66807, -73.950676)",NOSTRAND AVENUE                 ,PRESIDENT STREET,,1,0,1,0,0,0,0,0,,,,,,4381140,Sedan,,,,
2021-01-01T00:00:00.000,3:30,BRONX,10466.0,40.902706,-73.841545,"(40.902706, -73.841545)",,,1047      EAST 241 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381141,Sedan,,,,
2021-01-02T00:00:00.000,11:37,MANHATTAN,10001.0,40.752834,-74.004715,"(40.752834, -74.004715)",,,601       WEST 29 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381142,Sedan,,,,
2021-01-03T00:00:00.000,10:30,BROOKLYN,11228.0,40.61185,-74.010254,"(40.61185, -74.010254)",86 STREET                       ,BAY 8 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381143,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-01T00:00:00.000,16:00,BRONX,10467.0,40.87047,-73.86719,"(40.87047, -73.86719)",,,3050      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381144,Sedan,Sedan,,,
2021-01-03T00:00:00.000,8:42,,,40.77747,-73.91731,"(40.77747, -73.91731)",23 AVENUE                       ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4381145,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2021-01-02T00:00:00.000,7:00,BROOKLYN,11236.0,40.641304,-73.91347,"(40.641304, -73.91347)",,,598       EAST 85 STREET                ,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4381148,Sedan,,,,
2021-01-01T00:00:00.000,12:50,,,40.68039,-73.94956,"(40.68039, -73.94956)",FULTON STREET                   ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381149,Bike,Sedan,,,
2021-01-03T00:00:00.000,8:18,BROOKLYN,11236.0,40.63682,-73.90218,"(40.63682, -73.90218)",REMSEN AVENUE                   ,AVENUE K,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381150,Ambulance,Pick-up Truck,,,
2021-01-01T00:00:00.000,16:50,BRONX,10466.0,,,,,,1985      SCHIEFELIN AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381151,Sedan,,,,
2021-01-02T00:00:00.000,12:00,BRONX,10466.0,40.895325,-73.851295,"(40.895325, -73.851295)",BOYD AVENUE                     ,PITMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381152,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,1:11,BRONX,10467.0,40.883575,-73.86281,"(40.883575, -73.86281)",WHITE PLAINS ROAD               ,EAST 219 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381154,Taxi,Sedan,,,
2021-01-01T00:00:00.000,1:50,BROOKLYN,11221.0,40.68723,-73.941795,"(40.68723, -73.941795)",THROOP AVENUE                   ,GATES AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4381155,Sedan,Sedan,,,
2021-01-03T00:00:00.000,1:45,BRONX,10469.0,40.879784,-73.84879,"(40.879784, -73.84879)",,,1485      NEEDHAM AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381157,Sedan,,,,
2021-01-03T00:00:00.000,13:26,,,40.75388,-73.96616,"(40.75388, -73.96616)",1 AVENUE                        ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381158,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,0:00,,,40.812008,-73.951515,"(40.812008, -73.951515)",SAINT NICHOLAS AVENUE           ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4381159,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,17:25,QUEENS,11373.0,40.745697,-73.88642,"(40.745697, -73.88642)",41 AVENUE                       ,79 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381160,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,4:02,BROOKLYN,11221.0,40.68781,-73.9237,"(40.68781, -73.9237)",MADISON STREET                  ,RALPH AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381162,Bike,,,,
2021-01-01T00:00:00.000,11:35,BROOKLYN,11233.0,40.676758,-73.917404,"(40.676758, -73.917404)",ATLANTIC AVENUE                 ,LOUIS PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381163,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-01T00:00:00.000,23:30,QUEENS,11373.0,40.743973,-73.8851,"(40.743973, -73.8851)",BROADWAY                        ,WOODSIDE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4381164,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-02T00:00:00.000,13:48,QUEENS,11373.0,40.734737,-73.87227,"(40.734737, -73.87227)",57 AVENUE                       ,90 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381165,Sedan,Sedan,,,
2021-01-01T00:00:00.000,5:00,QUEENS,11385.0,40.71282,-73.90378,"(40.71282, -73.90378)",METROPOLITAN AVENUE             ,60 PLACE,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,4381166,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-01T00:00:00.000,6:20,,,40.671627,-73.93364,"(40.671627, -73.93364)",STERLING PLACE                  ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4381168,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2021-01-02T00:00:00.000,20:15,,,40.689686,-73.89029,"(40.689686, -73.89029)",JACKIE ROBINSON PKWY            ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4381169,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-02T00:00:00.000,17:40,QUEENS,11373.0,40.735634,-73.87602,"(40.735634, -73.87602)",QUEENS BOULEVARD                ,55 AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inexperience,,,,4381170,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-01T00:00:00.000,5:40,MANHATTAN,10027.0,40.813797,-73.94987,"(40.813797, -73.94987)",SAINT NICHOLAS AVENUE           ,WEST 130 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381171,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-02T00:00:00.000,7:47,BROOKLYN,11213.0,40.671707,-73.93084,"(40.671707, -73.93084)",,,209       UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381177,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,21:00,,,40.73594,-73.85887,"(40.73594, -73.85887)",HORACE HARDING EXPRESSWAY       ,99 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381178,Sedan,,,,
2021-01-02T00:00:00.000,13:12,QUEENS,11379.0,40.722076,-73.885544,"(40.722076, -73.885544)",,,74-07     ELIOT AVENUE                  ,0,0,0,0,0,0,0,0,Other Vehicular,View Obstructed/Limited,,,,4381179,Sedan,Sedan,,,
2021-01-03T00:00:00.000,2:50,QUEENS,11373.0,40.741615,-73.88182,"(40.741615, -73.88182)",,,45-02     83 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381180,Sedan,,,,
2021-01-01T00:00:00.000,21:06,MANHATTAN,10027.0,40.81404,-73.95687,"(40.81404, -73.95687)",,,522       WEST 125 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381181,Sedan,Sedan,,,
2021-01-03T00:00:00.000,0:00,,,,,,ALEXANDER HAMILTON BRIDGE       ,,,3,0,0,0,0,0,3,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4381182,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-02T00:00:00.000,15:15,,,40.755516,-73.961105,"(40.755516, -73.961105)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4381184,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-02T00:00:00.000,19:10,BRONX,10466.0,40.884956,-73.85416,"(40.884956, -73.85416)",,,928       EAST 224 STREET               ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4381187,Station Wagon/Sport Utility Vehicle,Tanker,,,
2021-01-01T00:00:00.000,8:18,,,,,,HUTCHINSON RIVER PARKWAY        ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4381189,Sedan,,,,
2021-01-03T00:00:00.000,0:15,QUEENS,11693.0,40.602238,-73.82019,"(40.602238, -73.82019)",,,15-001    CROSS BAY BOULEVARD           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4381192,Sedan,Sedan,Sedan,,
2021-01-03T00:00:00.000,11:30,,,,,,HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4381193,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,3:49,,,40.78542,-73.98399,"(40.78542, -73.98399)",HENRY HUDSON PARKWAY            ,,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,4381195,Station Wagon/Sport Utility Vehicle,,,,
2021-01-02T00:00:00.000,18:15,MANHATTAN,10024.0,40.785732,-73.97645,"(40.785732, -73.97645)",WEST 83 STREET                  ,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,4381196,Sedan,Bike,,,
2021-01-03T00:00:00.000,15:30,BROOKLYN,11223.0,40.59793,-73.9855,"(40.59793, -73.9855)",AVENUE T                        ,STILLWELL AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381198,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,9:58,MANHATTAN,10027.0,40.80805,-73.95272,"(40.80805, -73.95272)",,,2264      8 AVENUE                      ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381200,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-01T00:00:00.000,16:25,,,40.85119,-73.84434,"(40.85119, -73.84434)",EASTCHESTER ROAD                ,MORRIS PARK AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4381201,Sedan,Sedan,,,
2021-01-02T00:00:00.000,18:12,BRONX,10469.0,40.86544,-73.85579,"(40.86544, -73.85579)",ALLERTON AVENUE                 ,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4381202,Station Wagon/Sport Utility Vehicle,Bus,,,
2021-01-01T00:00:00.000,18:40,MANHATTAN,10024.0,40.78766,-73.97707,"(40.78766, -73.97707)",BROADWAY                        ,WEST 85 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381203,Sedan,,,,
2021-01-03T00:00:00.000,5:50,BROOKLYN,11203.0,40.65461,-73.92876,"(40.65461, -73.92876)",,,262       EAST 52 STREET                ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,4381205,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle
2021-01-01T00:00:00.000,7:40,BROOKLYN,11238.0,40.68108,-73.95979,"(40.68108, -73.95979)",,,102       LEFFERTS PLACE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381206,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,13:30,BROOKLYN,11238.0,40.688744,-73.961136,"(40.688744, -73.961136)",,,360       LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4381207,Sedan,Sedan,,,
2021-01-02T00:00:00.000,13:40,MANHATTAN,10035.0,40.801807,-73.93424,"(40.801807, -73.93424)",,,2409      2 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381209,Sedan,Sedan,,,
2021-01-02T00:00:00.000,22:38,BRONX,10459.0,40.821068,-73.89894,"(40.821068, -73.89894)",WESTCHESTER AVENUE              ,EAST 163 STREET,,3,0,0,0,0,0,3,0,Reaction to Uninvolved Vehicle,,,,,4381210,Taxi,,,,
2021-01-03T00:00:00.000,10:00,MANHATTAN,10035.0,40.798138,-73.9384,"(40.798138, -73.9384)",,,250       EAST 117 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4381211,Station Wagon/Sport Utility Vehicle,,,,
2021-01-03T00:00:00.000,17:30,MANHATTAN,10002.0,40.71598,-73.983734,"(40.71598, -73.983734)",,,19        PITT STREET                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381212,Station Wagon/Sport Utility Vehicle,Van,,,
2021-01-03T00:00:00.000,12:19,,,40.794735,-73.96988,"(40.794735, -73.96988)",WEST 97 STREET                  ,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4381213,Sedan,Sedan,,,
2021-01-03T00:00:00.000,17:18,,,40.610844,-73.991776,"(40.610844, -73.991776)",BAY RIDGE PARKWAY               ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381214,Sedan,,,,
2021-01-03T00:00:00.000,14:30,BROOKLYN,11213.0,40.67176,-73.93084,"(40.67176, -73.93084)",,,207       UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381215,Sedan,,,,
2021-01-03T00:00:00.000,15:57,,,40.673843,-73.92509,"(40.673843, -73.92509)",BUFFALO AVENUE                  ,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4381216,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-03T00:00:00.000,16:00,QUEENS,11377.0,40.740273,-73.89586,"(40.740273, -73.89586)",69 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381217,Sedan,Sedan,,,
2021-01-03T00:00:00.000,2:38,QUEENS,11101.0,40.749313,-73.95224,"(40.749313, -73.95224)",,,44-36     VERNON BOULEVARD              ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4381218,Sedan,,,,
2021-01-03T00:00:00.000,16:00,BROOKLYN,11213.0,40.670887,-73.93649,"(40.670887, -73.93649)",SAINT JOHNS PLACE               ,TROY AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4381219,Sedan,Sedan,,,
2021-01-03T00:00:00.000,12:08,,,40.72857,-73.85809,"(40.72857, -73.85809)",65 ROAD                         ,QUEENS BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381220,Station Wagon/Sport Utility Vehicle,,,,
2021-01-01T00:00:00.000,23:05,MANHATTAN,10035.0,40.80142,-73.93446,"(40.80142, -73.93446)",EAST 123 STREET                 ,2 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4381222,Bike,Sedan,,,
2021-01-03T00:00:00.000,17:20,,,,,,WHITESTONE EXPRESSWAY           ,20 AVENUE,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,4381223,Sedan,,,,
2021-01-03T00:00:00.000,19:10,QUEENS,11360.0,40.778473,-73.77655,"(40.778473, -73.77655)",,,213-15    26 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4381224,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,14:30,,,40.756096,-73.74655,"(40.756096, -73.74655)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4381226,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,16:30,,,40.754986,-73.74535,"(40.754986, -73.74535)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4381227,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-03T00:00:00.000,16:30,,,40.754986,-73.74535,"(40.754986, -73.74535)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,4381228,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2021-01-03T00:00:00.000,18:40,,,40.69822,-73.943954,"(40.69822, -73.943954)",PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4381229,Ambulance,,,,
2021-01-03T00:00:00.000,6:00,,,40.704067,-73.93861,"(40.704067, -73.93861)",MOORE STREET                    ,BUSHWICK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,4381230,Sedan,Sedan,,,
2021-01-03T00:00:00.000,17:01,BROOKLYN,11206.0,40.70665,-73.95042,"(40.70665, -73.95042)",MONTROSE AVENUE                 ,UNION AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381232,Station Wagon/Sport Utility Vehicle,,,,
2021-01-03T00:00:00.000,9:00,BROOKLYN,11211.0,40.714066,-73.94938,"(40.714066, -73.94938)",LORIMER STREET                  ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381233,Sedan,,,,
2021-01-02T00:00:00.000,22:00,BROOKLYN,11249.0,40.708195,-73.96594,"(40.708195, -73.96594)",SOUTH 10 STREET                 ,BERRY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381234,Sedan,,,,
2021-01-03T00:00:00.000,17:15,BROOKLYN,11206.0,40.70717,-73.94491,"(40.70717, -73.94491)",MONTROSE AVENUE                 ,MANHATTAN AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4381235,Station Wagon/Sport Utility Vehicle,,,,
2021-01-03T00:00:00.000,19:00,QUEENS,11377.0,40.742073,-73.89837,"(40.742073, -73.89837)",66 STREET                       ,43 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381236,Sedan,Sedan,,,
2021-01-03T00:00:00.000,18:30,,,40.69822,-73.943954,"(40.69822, -73.943954)",PARK AVENUE                     ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4381237,Station Wagon/Sport Utility Vehicle,E-Bike,,,
2021-01-03T00:00:00.000,10:20,,,40.699265,-73.72717,"(40.699265, -73.72717)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4381238,Sedan,,,,
2021-01-02T00:00:00.000,12:10,STATEN ISLAND,10310.0,40.63209,-74.12169,"(40.63209, -74.12169)",CARY AVENUE                     ,ROE STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4381239,Motorcycle,,,,
2021-01-02T00:00:00.000,11:56,STATEN ISLAND,10301.0,40.639866,-74.08156,"(40.639866, -74.08156)",,,109       BENZIGER AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4381240,Sedan,,,,
2021-01-03T00:00:00.000,16:00,,,40.743824,-73.979515,"(40.743824, -73.979515)",3 AVENUE                        ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4381241,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2021-01-02T00:00:00.000,20:53,STATEN ISLAND,10310.0,40.64231,-74.111725,"(40.64231, -74.111725)",,,28        PELTON AVENUE                 ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4381243,Sedan,,,,
2021-01-01T00:00:00.000,16:40,MANHATTAN,10034.0,40.864403,-73.923775,"(40.864403, -73.923775)",SHERMAN AVENUE                  ,ACADEMY STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4381244,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-03T00:00:00.000,10:01,BROOKLYN,11228.0,40.616695,-74.00761,"(40.616695, -74.00761)",14 AVENUE                       ,79 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381245,Sedan,Bike,,,
2021-01-03T00:00:00.000,16:27,,,40.698433,-73.903366,"(40.698433, -73.903366)",CYPRESS AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381246,Sedan,Station Wagon/Sport Utility Vehicle,,,
2021-01-02T00:00:00.000,18:25,QUEENS,11378.0,40.7139,-73.90881,"(40.7139, -73.90881)",ANDREWS AVENUE                  ,55 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4381247,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,19:30,QUEENS,11435.0,40.714355,-73.82388,"(40.714355, -73.82388)",,,81-09     134 STREET                    ,1,0,0,0,0,0,1,0,Unspecified,,,,,4381248,Station Wagon/Sport Utility Vehicle,,,,
2021-01-03T00:00:00.000,19:50,,,40.74084,-73.72681,"(40.74084, -73.72681)",CROSS ISLAND PARKWAY            ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4381249,Sedan,Sedan,,,
2021-01-03T00:00:00.000,16:00,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4381250,Station Wagon/Sport Utility Vehicle,Sedan,,,
2021-01-03T00:00:00.000,12:00,QUEENS,11422.0,40.652557,-73.746,"(40.652557, -73.746)",,,238-69    149 AVENUE                    ,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,Unspecified,Unspecified,,4381252,Sedan,Sedan,Sedan,Sedan,
2021-01-03T00:00:00.000,13:06,QUEENS,11429.0,40.713898,-73.7488,"(40.713898, -73.7488)",99 AVENUE                       ,211 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4381253,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2021-01-03T00:00:00.000,19:38,STATEN ISLAND,10310.0,40.629684,-74.11123,"(40.629684, -74.11123)",FOREST AVENUE                   ,BEMENT AVENUE,,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,,,,4381254,Station Wagon/Sport Utility Vehicle,Sedan,,,
